% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=266504, Wed Feb  4 17:53:29 2026, <python>{}</python>
1 60 0.2941517385800902 1.0000479178146884 540.6729736328125 5.4067297363281250e+02 571.6876831054688 924.1063842773438 73.76144409179688   
2 120 0.31271947081029017 1.1363572238078696 540.077880859375 5.4007788085937500e+02 561.3997802734375 1081.25634765625 37.196624755859375   
3 180 0.30270713450013637 1.1983218295538047 540.077880859375 5.4016101074218750e+02 558.3463134765625 807.5358276367188 48.8238525390625   
4 240 0.31365325704222985 1.218956068565883 540.077880859375 5.4063671875000000e+02 553.0917358398438 1180.8671875 27.45684814453125   
5 300 0.3194557834185189 1.287047957673367 539.4638671875 5.3946386718750000e+02 549.1162719726562 657.9583129882812 11.700347900390625   
